nom,vietnamese_clean,source,file_name
造大覧山寺,tạo đại lãm sơn tự,DVSKTT,DVSKTT-3.txt
丁卯二年宋元祐二年,đinh mão nhị niên tống nguyên hựu nhị niên,DVSKTT,DVSKTT-3.txt
春三月造秘書閣,xuân tam nguyệt tạo bí thư các,DVSKTT,DVSKTT-3.txt
宋封帝爲南平王,tống phong đế vi nam bình vương,DVSKTT,DVSKTT-3.txt
冬十月帝幸覧山寺,đông thập nguyệt đế hạnh lãm sơn tự,DVSKTT,DVSKTT-3.txt
夜宴群臣親製覧山夜宴詩二章,dạ yến quần thần thân chế lãm sơn dạ yến thi nhị chương,DVSKTT,DVSKTT-3.txt
戊辰四年宋元祐三年,mậu thìn tứ niên tống nguyên hựu tam niên,DVSKTT,DVSKTT-3.txt
春正月封僧枯頭爲國師或云揚之,xuân chính nguyệt phong tăng khô đầu vi quốc sư hoặc vân dương chi,DVSKTT,DVSKTT-3.txt
節鉞與宰臣並立殿上處斷天下事務詞訟未必有也盖以是時仁宗崇𫢋封爲國師詢以國事如黎大行之於吳匡越爾,tiết việt dữ tể thần tịnh lập điện thượng xử đoán thiên hạ sự vụ từ tụng vị tất hữu dã cái dĩ thị thời nhân tông sùng phật phong vi quốc sư tuân dĩ quốc sự như lê đại hành chi ư ngô khuông việt nhĩ,DVSKTT,DVSKTT-3.txt
置十火書家,trí thập hoả thư gia,DVSKTT,DVSKTT-3.txt
定天下寺爲大中小名藍以文官貴職兼提舉,định thiên hạ tự vi đại trung tiểu danh lam dĩ văn quan quý chức kiêm đề cử,DVSKTT,DVSKTT-3.txt
時寺有田奴庫物故也,thời tự hữu điền nô khố vật cố dã,DVSKTT,DVSKTT-3.txt
冬十月作覧山寺㙮,đông thập nguyệt tác lãm sơn tự tháp,DVSKTT,DVSKTT-3.txt
己巳五年宋元祐四年,kỉ tị ngũ niên tống nguyên hựu tứ niên,DVSKTT,DVSKTT-3.txt
春三月定文武及從官雜流等職,xuân tam nguyệt định văn vũ cập tòng quan tạp lưu đẳng chức,DVSKTT,DVSKTT-3.txt
宋兵入石犀州,tống binh nhập thạch tê châu,DVSKTT,DVSKTT-3.txt
浚冷涇川,tuấn lãnh kinh xuyên,DVSKTT,DVSKTT-3.txt
庚午六年宋元祐五年,canh ngọ lục niên tống nguyên hựu ngũ niên,DVSKTT,DVSKTT-3.txt
造合歡宫,tạo hợp hoan cung,DVSKTT,DVSKTT-3.txt
辛未七年宋元祐六年,tân mùi thất niên tống nguyên hựu lục niên,DVSKTT,DVSKTT-3.txt
春帝幸諒山觀捕象,xuân đế hạnh lạng sơn quan bổ tượng,DVSKTT,DVSKTT-3.txt
冬十一月以何於爲少尉知殿前諸軍事,đông thập nhất nguyệt dĩ hà ư vi thiếu uý tri điện tiền chư quân sự,DVSKTT,DVSKTT-3.txt
黎全義献五,lê toàn nghĩa hiến ngũ,DVSKTT,DVSKTT-3.txt
色龜,sắc quy,DVSKTT,DVSKTT-3.txt
壬申八年八年,nhâm thân bát niên bát niên,DVSKTT,DVSKTT-3.txt
月以侯會豊元宋元祐七年,nguyệt dĩ hậu hội phong nguyên tống nguyên hựu thất niên,DVSKTT,DVSKTT-3.txt
秋八月改元會豊元年,thu bát nguyệt cải nguyên hội phong nguyên niên,DVSKTT,DVSKTT-3.txt
定田籍徵租每畝三升級軍糧,định điền tịch trưng tô mỗi mẫu tam thăng cấp quân lương,DVSKTT,DVSKTT-3.txt
癸酉會豊二年宋元祐八年,quý dậu hội phong nhị niên tống nguyên hựu bát niên,DVSKTT,DVSKTT-3.txt
優鉢曇花開,ưu bát đàm hoa khai,DVSKTT,DVSKTT-3.txt
甲戌三年宋紹聖元年,giáp tuất tam niên tống thiệu thánh nguyên niên,DVSKTT,DVSKTT-3.txt
春正月遣翰林𭓇士莫顯績使占城責歲貢禮,xuân chính nguyệt khiển hàn lâm học sĩ mạc hiển tích sứ chiêm thành trách tuế cống lễ,DVSKTT,DVSKTT-3.txt
夏四月覧山寺㙮成,hạ tứ nguyệt lãm sơn tự tháp thành,DVSKTT,DVSKTT-3.txt
乙亥四年宋紹聖二年,ất hợi tứ niên tống thiệu thánh nhị niên,DVSKTT,DVSKTT-3.txt
春諸王入朝,xuân chư vương nhập triều,DVSKTT,DVSKTT-3.txt
夏六月大旱放囚减免賍税,hạ lục nguyệt đại hạn phóng tù giảm miễn tang thuế,DVSKTT,DVSKTT-3.txt
雨,vũ,DVSKTT,DVSKTT-3.txt
丙子五年宋紹聖三年,bính tí ngũ niên tống thiệu thánh tam niên,DVSKTT,DVSKTT-3.txt
春三月黎文盛謀反免死洮江,xuân tam nguyệt lê văn thịnh mưu phản miễn tử thao giang,DVSKTT,DVSKTT-3.txt
安置,an trí,DVSKTT,DVSKTT-3.txt
時帝幸霪潭御小舟觀魚,thời đế hạnh dâm đàm ngự tiểu chu quan ngư,DVSKTT,DVSKTT-3.txt
忽有霧起冥靄中聞有船來橹聲戞戞帝以戈投之,hốt hữu vụ khởi minh ái trung văn hữu thuyền lai lỗ thanh kiết kiết đế dĩ qua đầu chi,DVSKTT,DVSKTT-3.txt
須曳霧散船中有虎眾惧變色曰事逼矣,tu duệ vụ tan thuyền trung hữu hổ chúng cụ biến sắc viết sự bức hĩ,DVSKTT,DVSKTT-3.txt
漁人穆慎以綱霰之覆虎上乃太師黎文盛,ngư nhân mục thận dĩ cương tán chi phú hổ thượng nãi thái sư lê văn thịnh,DVSKTT,DVSKTT-3.txt
帝以大臣有裨賛功不忍殺流洮江之寨頭,đế dĩ đại thần hữu tì tán công bất nhẫn sát lưu thao giang chi trại đầu,DVSKTT,DVSKTT-3.txt
賞穆慎官職財物賜西湖之地爲食邑,thưởng mục thận quan chức tài vật tứ tây hồ chi địa vi thực ấp,DVSKTT,DVSKTT-3.txt
先是文盛有大里國奴䏻奇術故託此欲行簒弑也,tiên thị văn thịnh hữu đại lí quốc nô năng kì thuật cố thác thử dục hành soán thí dã,DVSKTT,DVSKTT-3.txt
史臣吳士連曰人臣篡弑而免罪失刑政矣盖帝崇佛之過也,sử thần ngô sĩ liên viết nhân thần soán thí nhi miễn tội thất hình chính hĩ cái đế sùng phật chi quá dã,DVSKTT,DVSKTT-3.txt
丁丑六年宋紹聖四年,đinh sửu lục niên tống thiệu thánh tứ niên,DVSKTT,DVSKTT-3.txt
春正月詔檢定諸例倣依故典,xuân chính nguyệt chiếu kiểm định chư lệ phỏng y cố điển,DVSKTT,DVSKTT-3.txt
秋八月星晝見,thu bát nguyệt tinh trú hiện,DVSKTT,DVSKTT-3.txt
時天下豊登太后多興造佛寺,thời thiên hạ phong đăng thái hậu đa hưng tạo phật tự,DVSKTT,DVSKTT-3.txt
戊寅七年宋元符元年,mậu dần thất niên tống nguyên phù nguyên niên,DVSKTT,DVSKTT-3.txt
秋八月地震,thu bát nguyệt địa chấn,DVSKTT,DVSKTT-3.txt
彗星見,tuệ tinh hiện,DVSKTT,DVSKTT-3.txt
己卯八年宋元符二年,kỉ mão bát niên tống nguyên phù nhị niên,DVSKTT,DVSKTT-3.txt
神龍降于梅,thần long giáng vu mai,DVSKTT,DVSKTT-3.txt
庚辰九年宋元符三年,canh thìn cửu niên tống nguyên phù tam niên,DVSKTT,DVSKTT-3.txt
冬十二月大疫,đông thập nhị nguyệt đại dịch,DVSKTT,DVSKTT-3.txt
辛巳龍符元年宋徽宗佶建中靖國元年,tân tị long phù nguyên niên tống huy tông cát kiến trung tịnh quốc nguyên niên,DVSKTT,DVSKTT-3.txt
春正月改元以太尉李常傑兼内侍判首都押衙行殿内外都知事,xuân chính nguyệt cải nguyên dĩ thái uý lí thường kiệt kiêm nội thị phán thủ đô áp nha hành điện nội ngoại đô tri sự,DVSKTT,DVSKTT-3.txt
修延祐寺,tu diên hựu tự,DVSKTT,DVSKTT-3.txt
壬午二年宋崇寧元年,nhâm ngọ nhị niên tống sùng ninh nguyên niên,DVSKTT,DVSKTT-3.txt
春正月立春日瑞雪降,xuân chính nguyệt lập xuân nhật thuỵ tuyết giáng,DVSKTT,DVSKTT-3.txt
二月,nhị nguyệt,DVSKTT,DVSKTT-3.txt
命皇后妃嬪齋戒設醮祈嗣,mệnh hoàng hậu phi tần trai giới thiết tiếu kì tự,DVSKTT,DVSKTT-3.txt
癸未三年宋崇寧二年,quý mùi tam niên tống sùng ninh nhị niên,DVSKTT,DVSKTT-3.txt
春太后發内府錢贖貧家女之典命者嫁𩹌夫,xuân thái hậu phát nội phủ tiền thục bần gia nữ chi điển mệnh giả giá quan phu,DVSKTT,DVSKTT-3.txt
史臣吳士連曰女貧而至於雇賃男貧而至於無妻天下之窮民也,sử thần ngô sĩ liên viết nữ bần nhi chí ư cố nhẫm nam bần nhi chí ư vô thê thiên hạ chi cùng dân dã,DVSKTT,DVSKTT-3.txt
太后爲之造命亦仁政之所施也,thái hậu vi chi tạo mệnh diệc nhân chính chi sở thí dã,DVSKTT,DVSKTT-3.txt
冬,đông,DVSKTT,DVSKTT-3.txt
十月演州人李覺謀反,thập nguyệt diễn châu nhân lí giác mưu phản,DVSKTT,DVSKTT-3.txt
初覺學得其術䏻變木爲人招集亡賴據本州築城作亂,sơ giác học đắc kì thuật năng biến thảo mộc vi nhân chiêu tập vong lại cứ bản châu trúc thành tác loạn,DVSKTT,DVSKTT-3.txt
事聞命李常傑等討之,sự văn mệnh lí thường kiệt đẳng thảo chi,DVSKTT,DVSKTT-3.txt
𮗓敗出亡占城餘黨悉平,giác bại xuất vong chiêm thành dư đảng tất bình,DVSKTT,DVSKTT-3.txt
占城寇,chiêm thành khấu,DVSKTT,DVSKTT-3.txt
邊,biên,DVSKTT,DVSKTT-3.txt
甲申四年宋崇寕三年,giáp thân tứ niên tống sùng ninh tam niên,DVSKTT,DVSKTT-3.txt
春二月命李常傑伐占城,xuân nhị nguyệt mệnh lí thường kiệt phạt chiêm thành,DVSKTT,DVSKTT-3.txt
初李𮗓亡占城言中國虚實,sơ lí giác vong chiêm thành ngôn trung quốc hư thực,DVSKTT,DVSKTT-3.txt
占城主制麻那因之入寇復取制矩所献地哩等三州,chiêm thành chủ chế ma na nhân chi nhập khấu phục thủ chế củ sở hiến địa lí đẳng tam châu,DVSKTT,DVSKTT-3.txt
至是命李常傑擊破之制麻那復納其地,chí thị mệnh lí thường kiệt kích phá chi chế ma na phục nạp kì địa,DVSKTT,DVSKTT-3.txt
三月復定禁衞兵號,tam nguyệt phục định cấm vệ binh hiệu,DVSKTT,DVSKTT-3.txt
乙酉五年宋崇寕四年,ất dậu ngũ niên tống sùng ninh tứ niên,DVSKTT,DVSKTT-3.txt
春祠髙禖,xuân từ cao môi,DVSKTT,DVSKTT-3.txt
夏六月太尉李常傑卒贈入内殿都知檢校太尉平章軍國重事越國公食邑萬户以弟李常憲繼封候爵,hạ lục nguyệt thái uý lí thường kiệt tốt tặng nhập nội điện đô tri kiểm hiệu thái uý bình chương quân quốc trọng sự việt quốc công thực ấp vạn hộ dĩ đệ lí thường hiến kế phong hầu tước,DVSKTT,DVSKTT-3.txt
常傑升龍太和坊人世襲簮笏多謀畧有將才少以姿貌揚逸充皇門祇候侍太宗累迁内侍省都知聖宗拜太保授節,thường kiệt thăng long thái hoà phường nhân thế tập trâm hốt đa mưu lược hữu tướng tài thiểu dĩ tư mạo dương dật sung hoàng môn chi hậu thị thái tông luỹ thiên nội thị sảnh đô tri thánh tông bái thái bảo thụ tiết,DVSKTT,DVSKTT-3.txt
鉞經訪清化乂安吏民及親征占城以爲前鋒將得獲占主制矩以公拜輔國太傅遙授諸鎮節度同中書門下上柱國天子義弟輔國上将軍開國公復以公拜太尉卒,việt kinh phỏng thanh hoá nghệ an lại dân cập thân chinh chiêm thành dĩ vi tiền phong tướng đắc hoạch chiêm chủ chế củ dĩ công bái phụ quốc thái phó dao thụ chư trấn tiết độ đồng trung thư môn hạ thượng trụ quốc thiên tử nghĩa đệ phụ quốc thượng tướng quân khai quốc công phục dĩ công bái thái uý tốt,DVSKTT,DVSKTT-3.txt
秋九月作白薨㙮於延祐寺二作石薨㙮於覧山寺三,thu cửu nguyệt tác bạch hoăng tháp ư diên hựu tự nhị tác thạch hoăng tháp ư lãm sơn tự tam,DVSKTT,DVSKTT-3.txt
時帝重修延祐寺增於舊貫浚蓮花臺池名曰靈沼池,thời đế trùng tu diên hựu tự tăng ư cựu quán tuấn liên hoa đài trì danh viết linh chiểu trì,DVSKTT,DVSKTT-3.txt
池之外繚以畫廊廊之外又疏碧池並架𢒎橋以通之,trì chi ngoại liêu dĩ hoạ lang lang chi ngoại hựu sơ bích trì tịnh giá bưu kiều dĩ thông chi,DVSKTT,DVSKTT-3.txt
庭前立寳㙮,đình tiền lập bảo tháp,DVSKTT,DVSKTT-3.txt
以月之朔望及夏之四月八日車駕臨幸設祈祚之儀陳浴佛之式歲以爲常,dĩ nguyệt chi sóc vọng cập hạ chi tứ nguyệt bát nhật xa giá lâm hạnh thiết kì tộ chi nghi trần dục phật chi thức tuế dĩ vi thường,DVSKTT,DVSKTT-3.txt
丙戌六年宋崇寕五年,bính tuất lục niên tống sùng ninh ngũ niên,DVSKTT,DVSKTT-3.txt
春正月彗星見西方長竟天,xuân chính nguyệt tuệ tinh hiện tây phương trường cánh thiên,DVSKTT,DVSKTT-3.txt
太白晝見,thái bạch trú hiện,DVSKTT,DVSKTT-3.txt
赦除逆黨人,xá trừ nghịch đảng nhân,DVSKTT,DVSKTT-3.txt
丁亥七年宋大觀元年,đinh hợi thất niên tống đại quan nguyên niên,DVSKTT,DVSKTT-3.txt
夏地震,hạ địa chấn,DVSKTT,DVSKTT-3.txt
戊子八年宋大觀二年,mậu tí bát niên tống đại quan nhị niên,DVSKTT,DVSKTT-3.txt
春二月築堤于機舍坊,xuân nhị nguyệt trúc đê vu cơ xá phường,DVSKTT,DVSKTT-3.txt
夏月不雨,hạ nguyệt bất vũ,DVSKTT,DVSKTT-3.txt
己丑九年宋大觀三年,kỉ sửu cửu niên tống đại quan tam niên,DVSKTT,DVSKTT-3.txt
春築洞靈臺,xuân trúc động linh đài,DVSKTT,DVSKTT-3.txt
秋逆人蘇厚杜崇謀反伏誅,thu nghịch nhân tô hậu đỗ sùng mưu phản phục tru,DVSKTT,DVSKTT-3.txt
庚寅會祥大慶元年宋大觀四年,canh dần hội tường đại khánh nguyên niên tống đại quan tứ niên,DVSKTT,DVSKTT-3.txt
春有婦人献鳯雛具五色九苞,xuân hữu phụ nhân hiến phượng sồ cụ ngũ sắc cửu bào,DVSKTT,DVSKTT-3.txt
徐文通献白虎白馬生距檳榔一本十一莖,từ văn thông hiến bạch hổ bạch mã sinh cự tân lang nhất bản thập nhất kinh,DVSKTT,DVSKTT-3.txt
秋八月占城献白象,thu bát nguyệt chiêm thành hiến bạch tượng,DVSKTT,DVSKTT-3.txt
辛卯二年宋政和元年,tân mão nhị niên tống chính hoà nguyên niên,DVSKTT,DVSKTT-3.txt
春清化府献檳榔一本九莖,xuân thanh hoá phủ hiến tân lang nhất bản cửu kinh,DVSKTT,DVSKTT-3.txt
秋大熟,thu đại thục,DVSKTT,DVSKTT-3.txt
日重輸,nhật trùng thâu,DVSKTT,DVSKTT-3.txt
壬辰三年宋正和二年,nhâm thìn tam niên tống chính hoà nhị niên,DVSKTT,DVSKTT-3.txt
春甘露降,xuân cam lộ giáng,DVSKTT,DVSKTT-3.txt
占城献白象,chiêm thành hiến bạch tượng,DVSKTT,DVSKTT-3.txt
時帝春秋以高無嗣詔擇宗室子立爲嗣帝弟崇賢侯鈌名亦未有嗣,thời đế xuân thu dĩ cao vô tự chiếu trạch tông thất tử lập vi tự đế đệ sùng hiền hầu khuyết danh diệc vị hữu tự,DVSKTT,DVSKTT-3.txt
適石七山僧徐道幸至侯家與語祈嗣事,thích thạch thất sơn tăng từ đạo hạnh chí hầu gia dữ ngữ kì tự sự,DVSKTT,DVSKTT-3.txt
道行曰他日夫人臨誕時必先相吿盖爲之祈于山神也,đạo hạnh viết tha nhật phu nhân lâm đản thời tất tiên tương cáo cái vi chi kì vu sơn thần dã,DVSKTT,DVSKTT-3.txt
後三年夫人因而有娠生男陽煥,hậu tam niên phu nhân nhân nhi hữu thần sinh nam dương hoán,DVSKTT,DVSKTT-3.txt
癸巳四年宋正和三年,quý tị tứ niên tống chính hoà tam niên,DVSKTT,DVSKTT-3.txt
夏六月真登州牧夫人公主李氏薨,hạ lục nguyệt chân đăng châu mục phu nhân công chúa lí thị hoăng,DVSKTT,DVSKTT-3.txt
夫人名玉橋奉乾王長子聖宗鞠于宫中及長封公主適真䔲州牧黎氏卒自誓孀居出家爲尼至是薨年七十有三神宗尊爲尼師,phu nhân danh ngọc kiều phụng càn vương trưởng tử thánh tông cúc vu cung trung cập trưởng phong công chúa thích chân đăng châu mục lê thị tốt tự thệ sương cư xuất gia vi ni chí thị hoăng niên thất thập hữu tam thần tông tôn vi ni sư,DVSKTT,DVSKTT-3.txt
甲午五年宋政和四年,giáp ngọ ngũ niên tống chính hoà tứ niên,DVSKTT,DVSKTT-3.txt
春瑞雪降,xuân thuỵ tuyết giáng,DVSKTT,DVSKTT-3.txt
乙未六年宋政和五年,ất mùi lục niên tống chính hoà ngũ niên,DVSKTT,DVSKTT-3.txt
春正月封蘭英欽天震寳三皇后三十六宫人,xuân chính nguyệt phong lan anh khâm thiên chấn bảo tam hoàng hậu tam thập lục cung nhân,DVSKTT,DVSKTT-3.txt
時帝無寺故多立皇后及宫人設醮以禱之,thời đế vô tự cố đa lập hoàng hậu cập cung nhân thiết tiếu dĩ đảo chi,DVSKTT,DVSKTT-3.txt
太后󰱒興佛寺前後該百餘所,thái hậu cách hưng phật tự tiền hậu cai bách dư sở,DVSKTT,DVSKTT-3.txt
世傳后追悔上陽及其侍女之非辜多起𫢋寺爲之懺雪,thế truyền hậu truy hối thượng dương cập kì thị nữ chi phi cô đa khởi phật tự vi chi sám tuyết,DVSKTT,DVSKTT-3.txt
丙申七年宋政和六年夏六月僧徐道幸尸觧於石室山寺石七縣名即今之寕山縣名𫢋跡山乃徐道行來逰時見山洞中素石有人足跡道行以其足跡印之符合俗傳道幸尸觧,bính thân thất niên tống chính hoà lục niên hạ lục nguyệt tăng từ đạo hạnh thi giải ư thạch thất sơn tự thạch thất huyện danh tức kim chi ninh sơn huyện danh phật tích sơn nãi từ đạo hạnh lai du thời kiến sơn động trung tố thạch hữu nhân túc tích đạo hạnh dĩ kì túc tích ấn chi phù hợp tục truyền đạo hạnh thi giải,DVSKTT,DVSKTT-3.txt
先是崇賢侯夫人杜氏懷娠至是產難,tiên thị sùng hiền hầu phu nhân đỗ thị hoài thần chí thị sản nan,DVSKTT,DVSKTT-3.txt
侯追念道行前日之言使人馳報,hầu truy niệm đạo hạnh tiền nhật chi ngôn sử nhân trì báo,DVSKTT,DVSKTT-3.txt
道行即,đạo hạnh tức,DVSKTT,DVSKTT-3.txt
易服澡身入巖中尸觧而逝,dị phục tháo thân nhập nham trung thi giải nhi thệ,DVSKTT,DVSKTT-3.txt
夫人尋生得男即陽焕也,phu nhân tầm sinh đắc nam tức dương hoán dã,DVSKTT,DVSKTT-3.txt
鄕人以其異納尸󰱼中奉事之,hương nhân dĩ kì dị nạp thi khám trung phụng sự chi,DVSKTT,DVSKTT-3.txt
今𫢋跡山是其處也,kim phật tích sơn thị kì xứ dã,DVSKTT,DVSKTT-3.txt
每歲春三月七日士女會于寺爲一方勝逰後人訛以爲僧忌日,mỗi tuế xuân tam nguyệt thất nhật sĩ nữ hội vu tự vi nhất phương thắng du hậu nhân ngoa dĩ vi tăng kị nhật,DVSKTT,DVSKTT-3.txt
其尸至明求樂年間爲明人所焚鄕人再塑像事之如初今存,kì thi chí minh cầu lạc niên gian vi minh nhân sở phần hương nhân tái tố tượng sự chi như sơ kim tồn,DVSKTT,DVSKTT-3.txt
丁酉八年宋政和七年,đinh dậu bát niên tống chính hoà thất niên,DVSKTT,DVSKTT-3.txt
春正月延成󰞌鈌名,xuân chính nguyệt diên thành hầu khuyết danh,DVSKTT,DVSKTT-3.txt
卒,tốt,DVSKTT,DVSKTT-3.txt
詔󰰾藏𨷺戲及開賀執卓仍𭛁御府金銀前帛厚賻之,chiếu bãi tàng câu hí cập khai hạ chấp trác nhưng phát ngự phủ kim ngân tiền bạch hậu phụ chi,DVSKTT,DVSKTT-3.txt
是月守太堂人献白鹿,thị nguyệt thú thái đường nhân hiến bạch lộc,DVSKTT,DVSKTT-3.txt
甘蔗甲人献玄鹿,cam giá giáp nhân hiến huyền lộc,DVSKTT,DVSKTT-3.txt
二月甲明盗殺牛令,nhị nguyệt giáp minh đạo sát ngưu lệnh,DVSKTT,DVSKTT-3.txt
皇太后曰此者京城鄕邑人多迯,hoàng thái hậu viết thử giả kinh thành hương ấp nhân đa đào,DVSKTT,DVSKTT-3.txt
亡以盗牛爲業百姓窮窘數家共耕一牛,vong dĩ đạo ngưu vi nghiệp bách tính cùng quẫn sổ gia cộng canh nhất ngưu,DVSKTT,DVSKTT-3.txt
昨嘗以爲言國家已有禁令,tạc thường dĩ vi ngôn quốc gia dĩ hữu cấm lệnh,DVSKTT,DVSKTT-3.txt
今之殺牛有甚徃,kim chi sát ngưu hữu thậm vãng,DVSKTT,DVSKTT-3.txt
時帝於是詔諸盗殺牛扙八十徒󰍁甲其妻杖八十徒桑室婦并償其牛鄰家不告者杖八十,thời đế ư thị chiếu chư đạo sát ngưu trượng bát thập đồ khao giáp kì thê trượng bát thập đồ tang thất phụ tịnh thường kì ngưu lân gia bất cáo giả trượng bát thập,DVSKTT,DVSKTT-3.txt
三月丙辰帝幸章山慶成萬豊成善寳㙮,tam nguyệt bính thìn đế hạnh chương sơn khánh thành vạn phong thành thiện bảo tháp,DVSKTT,DVSKTT-3.txt
有皇龍見,hữu hoàng long hiện,DVSKTT,DVSKTT-3.txt
又幸應豊今義興行宫省耕公田,hựu hạnh ứng phong kim nghĩa hưng hành cung tỉnh canh công điền,DVSKTT,DVSKTT-3.txt
夏五月員外郎吳紹献夏田禾一莖九穗,hạ ngũ nguyệt viên ngoại lang ngô thiệu hiến hạ điền hoà nhất kinh cửu tuệ,DVSKTT,DVSKTT-3.txt
駙馬郎楊景通献白鹿,phò mã lang dương cảnh thông hiến bạch lộc,DVSKTT,DVSKTT-3.txt
司農州首領何永禄献赤馬生距,tư nông châu thủ lĩnh hà vĩnh lộc hiến xích mã sinh cự,DVSKTT,DVSKTT-3.txt
𮦡音岑,sầm âm sầm,DVSKTT,DVSKTT-3.txt
作火頭黎兵曹兒並献白禄,tác hoả đầu lê binh tào nhi tịnh hiến bạch lộc,DVSKTT,DVSKTT-3.txt
直邪甲人献白麞,trực tà giáp nhân hiến bạch chương,DVSKTT,DVSKTT-3.txt
六月帝幸,lục nguyệt đế hạnh,DVSKTT,DVSKTT-3.txt
應豊行宫省耕,ứng phong hành cung tỉnh canh,DVSKTT,DVSKTT-3.txt
不雨禱於行宫,bất vũ đảo ư hành cung,DVSKTT,DVSKTT-3.txt
皇龍見于洞靈祈禱寳臺,hoàng long hiện vu động linh kì đảo bảo đài,DVSKTT,DVSKTT-3.txt
忠義侯鈌名卒,trung nghĩa hầu khuyết danh tốt,DVSKTT,DVSKTT-3.txt
秋七月二十五日倚蘭皇太后崩火塟仍以侍女三人殉,thu thất nguyệt nhị thập ngũ nhật ỷ lan hoàng thái hậu băng hoả táng nhưng dĩ thị nữ tam nhân tuẫn,DVSKTT,DVSKTT-3.txt
上尊諡曰扶聖靈仁皇太后,thượng tôn thuỵ viết phù thánh linh nhân hoàng thái hậu,DVSKTT,DVSKTT-3.txt
史臣吳士連曰火塟佛教也殉塟秦俗也仁宗皆行之或者承太后之遺命歟,sử thần ngô sĩ liên viết hoả táng phật giáo dã tuẫn táng tần tục dã nhân tông giai hành chi hoặc giả thừa thái hậu chi di mệnh dư,DVSKTT,DVSKTT-3.txt
秋八月塟靈仁皇太后于天德府壽陵,thu bát nguyệt táng linh nhân hoàng thái hậu vu thiên đức phủ thọ lăng,DVSKTT,DVSKTT-3.txt
冬十月帝幸啓瑞行宫省歛,đông thập nguyệt đế hạnh khải thuỵ hành cung tỉnh liễm,DVSKTT,DVSKTT-3.txt
是夜月重輪,thị dạ nguyệt trùng luân,DVSKTT,DVSKTT-3.txt
求宗室子育于宫中,cầu tông thất tử dục vu cung trung,DVSKTT,DVSKTT-3.txt
下詔曰朕臨兆民久無後嗣天下重噐伊,hạ chiếu viết trẫm lâm triệu dân cửu vô hậu tự thiên hạ trọng khí y,DVSKTT,DVSKTT-3.txt
誰可傳宜育崇賢成慶成廣成昭成興侯之子擇其善者立之,thuỳ khả truyền nghi dục sùng hiền thành khánh thành quảng thành chiêu thành hưng hầu chi tử trạch kì thiện giả lập chi,DVSKTT,DVSKTT-3.txt
時崇賢侯子陽焕年方二歲而聰敏上深愛之遂立爲皇太子,thời sùng hiền hầu tử dương hoán niên phương nhị tuế nhi thông mẫn thượng thâm ái chi toại lập vi hoàng thái tử,DVSKTT,DVSKTT-3.txt
占成献金花三朶,chiêm thành hiến kim hoa tam đoá,DVSKTT,DVSKTT-3.txt
戊戌九年宋重禾元年,mậu tuất cửu niên tống trùng hoà nguyên niên,DVSKTT,DVSKTT-3.txt
春正月詔󰱇民兵皇男,xuân chính nguyệt chiếu tuyển dân binh hoàng nam,DVSKTT,DVSKTT-3.txt
二月真臘國使朝見,nhị nguyệt chân lạp quốc sứ triều kiến,DVSKTT,DVSKTT-3.txt
設春筵宴禮及慶成七寳㙮,thiết xuân diên yến lễ cập khánh thành thất bảo tháp,DVSKTT,DVSKTT-3.txt
會詔有司僃儀仗于靈光殿偕引使觀之,hội chiếu hữu ti bị nghi trượng vu linh quang điện giai dẫn sứ quan chi,DVSKTT,DVSKTT-3.txt
三月以大黄男壮勇者充玉階興聖都及御龍兵三百五十人,tam nguyệt dĩ đại hoàng nam tráng dũng giả sung ngọc giai hưng thánh đô cập ngự long binh tam bách ngũ thập nhân,DVSKTT,DVSKTT-3.txt
户部左侍郎李秀蠲卒,hộ bộ tả thị lang lí tú quyền tốt,DVSKTT,DVSKTT-3.txt
夏五月貶禮部右侍郎黎伯玉爲内人書家,hạ ngũ nguyệt biếm lễ bộ hữu thị lang lê bá ngọc vi nội nhân thư gia,DVSKTT,DVSKTT-3.txt
旱祈禱得雨,hạn kì đảo đắc vũ,DVSKTT,DVSKTT-3.txt
夏,hạ,DVSKTT,DVSKTT-3.txt
月中元節罷執卓以遇靈仁太后盂蘭盆日故也,nguyệt trung nguyên tiết bãi chấp trác dĩ ngộ linh nhân thái hậu vu lan bồn nhật cố dã,DVSKTT,DVSKTT-3.txt
九月辛巳設慶成勝嚴聖壽寺千佛會使占城使觀之,cửu nguyệt tân tị thiết khánh thành thắng nghiêm thánh thọ tự thiên phật hội sử chiêm thành sứ quan chi,DVSKTT,DVSKTT-3.txt
丙戌帝御靈光殿觀覧舟設秋筵宴禮,bính tuất đế ngự linh quang điện quan lãm chu thiết thu diên yến lễ,DVSKTT,DVSKTT-3.txt
冬十一月遣員外郎阮伯度李寳臣遺白黒犀二及馴象三于宋,đông thập nhất nguyệt khiển viên ngoại lang nguyễn bá độ lí bảo thần di bạch hắc tê nhị cập thuần tượng tam vu tống,DVSKTT,DVSKTT-3.txt
是歲甘露降帝手書天下太平聖躬萬歲八字于碑命工𢹂之,thị tuế cam lộ giáng đế thủ thư thiên hạ thái bình thánh cung vạn tuế bát tự vu bi mệnh công huề chi,DVSKTT,DVSKTT-3.txt
禁京城内外諸人家奴僕不得刺墨胷脚如禁軍樣及刺龍文於申上犯者沒官,cấm kinh thành nội ngoại chư nhân gia nô bộc bất đắc thứ mặc hung cước như cấm quân dạng cập thích long văn ư thân thượng phạm giả một quan,DVSKTT,DVSKTT-3.txt
